,0
412,C=CC(=O)c1ccccc1
413,C=CC(C)=CC
414,C=CC(C)=O
415,C=CC(C)C
416,C=CC(C)N
417,C=CC(C)O
418,C=CC(N)=O
419,C=CC(O)CC
420,C=CC1=CN(C)CC1
421,C=CC1=CNCC1
422,C=CC1=NNCC1
423,C=CC1CCC2(C)CCC3(C)C4CCCCC4CCC3C12
424,C=CC1CCC2(C)CCC3(C)CCCCC3C12
425,C=CC1CCC2(C)CCC3C(CCC4CCCCC43C)C12
426,C=CC1CCC2(C)CCC3C4CCC5C(C)CCCC5C4CCC3C12
427,C=CC1CCC2(C)CCC3C4CCC5C(CCCC5(C)C)C4CCC3C12
428,C=CC1CCC2(C)CCC3C4CCC5CCCCC5C4CCC3C12
429,C=CC1CCC2(C)CCC3C4CCCCC4CCC3C12
430,C=CC1CCC2(C)CCC3CCCCC3C12
431,C=CC1CCC2(C)CCCCC12
432,C=CC1CCC2CCC3(C)C4CCC5C(C)CCCC5C4CCC3C12
433,C=CC1CCC2CCC3(C)C4CCC5C(CCCC5(C)C)C4CCC3C12
434,C=CC1CCC2CCC3(C)C4CCC5CCCCC5C4CCC3C12
435,C=CC1CCC2CCC3(C)C4CCCCC4CCC3C12
436,C=CC1CCC2CCC3(C)CCCCC3C12
437,C=CC1CCC2CCC3C(CCC4CCCCC43C)C12
438,C=CC1CCC2CCC3C4CCC5C(C)CCCC5C4CCC3C12
439,C=CC1CCC2CCC3C4CCC5C(CCCC5(C)C)C4CCC3C12
440,C=CC1CCC2CCC3C4CCC5CCCCC5C4CCC3C12
441,C=CC1CCC2CCC3C4CCCCC4CCC3C12
442,C=CC1CCC2CCC3CCCCC3C12
443,C=CC1CCC2CCCCC12
444,C=CC1CCCC1
445,C=CC=C
446,C=CC=C(C)C
447,C=CC=CC
448,C=CC=CC=O
449,C=CC=CCC
450,C=CC=O
451,C=CCC
452,C=CCC=C
453,C=CCC=CC
454,C=CCCC
455,C=CCCC(=C)C
456,C=CCCC(C)=CC
457,C=CCCC(C)=CCC
458,C=CCCC(C)=CCCC
459,C=CCCC(C)=CCCCC
460,C=CCCC=C
461,C=CCCC=C(C)C
462,C=CCCC=C(C)CC
463,C=CCCC=C(C)CCC
464,C=CCCC=CC
465,C=CCCC=CCC
466,C=CCCC=CCCC
467,C=CCCC=CCCCC
468,C=CCCCC
469,C=CCCCC=O
470,C=CCCCCC
471,C=CCCCCCC
472,C=CCCCCCCC
473,C=CCCCCCCCC
474,C=CCCCCCCCCC
475,C=CCCCCO
476,C=CCN
477,C=CCN(C)C
478,C=CCNC
479,C=CCNC(C)=O
480,C=CCNC(C)C
481,C=CCNC=O
482,C=CCNCC
483,C=CCNCCC
484,C=CCNCCN
485,C=CCNO
486,C=CCNc1cccc(C)c1
487,C=CCNc1ccccc1
488,C=CCO
489,C=CCOC
490,C=CCOC=O
491,C=CCOCC
492,C=CCOCC(N)=O
493,C=CCOCC=O
494,C=CCOCCN
495,C=CCOc1ccccc1
496,C=CCOc1ccccc1C
497,C=CCc1ccc(O)cc1O
498,C=CCc1ccc(OC)cc1O
499,C=CCc1cc(C)ccc1O
500,C=CCc1c(O)cccc1O
501,C=CCc1c(O)cccc1OC
502,C=CCc1cccc(C)c1
503,C=CCc1cc(O)ccc1O
504,C=CCc1ccc(O)cc1
505,C=CCc1ccc(O)cc1O
506,C=CCc1ccc(O)cc1OC
507,C=CCc1ccc(OC)cc1
508,C=CCc1ccc(OC)cc1O
509,C=CCc1ccc(OC)cc1OC
510,C=CCc1cccc(C)c1
511,C=CCc1cccc(C)c1O
512,C=CCc1cccc(N)c1
513,C=CCc1ccccc1
514,C=CCc1ccccc1O
515,C=CCc1ccccc1OC
516,C=CN
517,C=CNC
518,C=CNC(=O)c1ccccc1
519,C=CNC(C)=O
520,C=CNC=O
521,C=CNCC
522,C=CNCc1ccccc1
523,C=CNc1ccccc1
524,C=CO
525,C=COC
526,C=COCC
527,C=CS
528,C=C[SH](=O)=O
529,C=C[SH]=O
530,C=Cc1c(C)c(C)c[nH]1
531,C=Cc1c(C)cc(C)[nH]1
532,C=Cc1c(C)cc[nH]1
533,C=Cc1ccccc1F
534,C=Cc1cccc(O)c1O
535,C=Cc1cccc(OC)c1O
536,C=Cc1ccccc1O
537,C=Cc1cccc(O)c1OC
538,C=Cc1cccc(OC)c1OC
539,C=Cc1ccccc1OC
540,C=Cc1c[nH]c2ccccc12
541,C=Cc1c[nH]nc1
542,C=Cc1c[nH]nc1C
543,C=Cc1cc(C)c(C)[nH]1
544,C=Cc1cc(C)c[nH]1
545,C=Cc1cc(C)cc(C)c1
546,C=Cc1cc(C)cc(O)c1
547,C=Cc1cc(C)cc(OC)c1
548,C=Cc1cc(C)ccc1O
549,C=Cc1cc(C)ccc1OC
550,C=Cc1cccc(CC)c1
551,C=Cc1ccc(O)c(O)c1
552,C=Cc1cc(O)c(O)cc1O
553,C=Cc1cc(O)c(O)cc1OC
554,C=Cc1ccc(OC)c(O)c1
555,C=Cc1cc(O)c(OC)cc1O
556,C=Cc1cc(O)c(OC)cc1OC
557,C=Cc1cc(O)cc(O)c1
558,C=Cc1cc(O)cc(OC)c1
559,C=Cc1cccc(O)c1
560,C=Cc1ccc(O)c(OC)c1
561,C=Cc1cc(OC)c(O)cc1O
562,C=Cc1cc(OC)c(O)cc1OC
563,C=Cc1cc(OC)c(OC)cc1O
564,C=Cc1cc(OC)c(OC)cc1OC
565,C=Cc1cc(O)cc(OC)c1
566,C=Cc1cccc(OC)c1
567,C=Cc1ccc(-c2ccccc2)o1
568,C=Cc1ccc(C(F)(F)F)cc1
569,C=Cc1ccc(C(F)F)cc1
570,C=Cc1ccc(C)[nH]1
571,C=Cc1ccc(C)cc1
572,C=Cc1ccc(C)o1
573,C=Cc1ccc(C=O)cc1
574,C=Cc1ccc(CF)cc1
575,C=Cc1ccc(Cl)cc1
576,C=Cc1ccc(Cl)cc1Cl
577,C=Cc1ccc(N(C)C)cc1
578,C=Cc1ccc(N)cc1
579,C=Cc1ccc(NC)cc1
580,C=Cc1ccc(NC=O)cc1
581,C=Cc1ccc(O)c(O)c1
582,C=Cc1ccc(O)c(OC)c1
583,C=Cc1ccc(O)c(OCC)c1
584,C=Cc1ccc(O)cc1
585,C=Cc1ccc(OC)c(O)c1
586,C=Cc1ccc(OC)c(OCC)c1
587,C=Cc1ccc(OC)cc1
588,C=Cc1ccc(OCC)cc1
589,C=Cc1ccc(OCCC)cc1
590,C=Cc1ccc(OCc2ccccc2)cc1
591,C=Cc1ccc(S)cc1
592,C=Cc1ccc2OCOc2c1
593,C=Cc1ccc[nH]1
594,C=Cc1cccc(Br)c1
595,C=Cc1cccc(C)c1
596,C=Cc1cccc(CC)c1
597,C=Cc1cccc(O)c1
598,C=Cc1cccc(OC)c1
599,C=Cc1cccc(OCC)c1
600,C=Cc1cccc([N+](=O)[O-])c1
601,C=Cc1cccc([NH+]=O)c1
602,C=Cc1cccc([NH2+][O-])c1
603,C=Cc1cccc([NH3+])c1
604,C=Cc1ccccc1
605,C=Cc1ccccc1F
606,C=Cc1ccccn1
607,C=Cc1cccn1C
608,C=Cc1cccnc1C
609,C=Cc1ccco1
610,C=Cc1cccs1
611,C=Cc1cn(C)c2ccccc12
612,C=Cc1n[nH]c2ccccc12
613,C=Cc1ncc[nH]1
614,C=N
615,C=NC
616,C=NC(=O)c1ccccc1
617,C=NC(C)=O
618,C=NC(C)C
619,C=NC(C)CC
620,C=NC(C)CO
621,C=NC(C)c1ccccc1
622,C=NC1CCCCC1
623,C=NC=O
624,C=NCC
625,C=NCCC
626,C=NCCCC
627,C=NCCCC(C)N
628,C=NCCCC(C)NC
629,C=NCCCC(C)NC=O
630,C=NCCCC(N)C(N)=O
631,C=NCCCC(N)C=O
632,C=NCCCC(N)CN
633,C=NCCCCC
634,C=NCCCCC(N)=O
635,C=NCCCCC=O
636,C=NCCCCCN
637,C=NCCCCN
638,C=NCCCCNC
639,C=NCCCCNC(C)=O
640,C=NCCCCNC=O
641,C=NCCCCNCC
642,C=NCCO
643,C=NCc1cccc(C)c1
644,C=NCc1ccccc1
645,C=NN
646,C=NN=C
647,C=NN=CC
648,C=NNC
649,C=NNC(=N)N
650,C=NNC(=O)CC
651,C=NNC(=O)CN
652,C=NNC(=O)c1ccc(O)cc1
653,C=NNC(=O)c1cccc(O)c1
654,C=NNC(=O)c1ccccc1
655,C=NNC(=O)c1ccncc1
656,C=NNC(=S)NC
657,C=NNC(C)=O
658,C=NNC(N)=O
659,C=NNC(N)=S
660,C=NNC=N
661,C=NNC=O
662,C=NNC=S
663,C=NNCC
664,C=NNCCC
665,C=NNCCN
666,C=NNCN
667,C=NNCNC
668,C=NNCNc1ccccc1
669,C=NNCc1ccc(O)cc1
670,C=NNCc1cccc(O)c1
671,C=NNCc1ccccc1
672,C=NNCc1ccncc1
673,C=NNc1ccccc1
674,C=NNc1nc(C)cs1
675,C=NNc1nccs1
676,C=NO
677,C=NOC
678,C=NOC(C)=O
679,C=NOC=O
680,C=NOCC
681,C=NS
682,C=NS(C)(=O)=O
683,C=NS(C)=O
684,C=NSC
685,C=N[SH](=O)=O
686,C=N[SH]=O
687,C=Nc1c[nH]nc1
688,C=Nc1cc(C)ccc1C
689,C=Nc1cc(C)n[nH]1
690,C=Nc1cc(C)nn1C
691,C=Nc1cccc(Cl)c1
692,C=Nc1ccc(CO)cc1
693,C=Nc1ccc(O)cc1
694,C=Nc1ccc(OC)cc1
695,C=Nc1cccc(C)c1
696,C=Nc1cccc(C)n1
697,C=Nc1cccc(Cl)c1
698,C=Nc1cccc(F)c1
699,C=Nc1ccccc1
700,C=Nc1ccccc1C
701,C=Nc1ccccc1N
702,C=Nc1ccccc1O
703,C=Nc1ccccn1
704,C=Nc1cn(C)nc1
705,C=O
706,C=S
707,CB(O)O
708,CBO
709,CBr
710,CC
711,CC#CC
712,CC#CC(C)C
713,CC#CC(C)O
714,CC#CCC
715,CC#CCCC
716,CC#CCCCC
717,CC#CCN
718,CC#CCO
719,CC#CCOC
720,CC#Cc1cncnc1C
721,CC#Cc1ccc(C)cc1
722,CC#Cc1ccc(N)nc1
723,CC#Cc1ccccc1
724,CC#Cc1ccccc1O
725,CC#Cc1ccccc1OC
726,CC#Cc1cccnc1
727,CC#Cc1ccnc(N)n1
728,CC#Cc1ccncn1
729,CC#Cc1cnccc1C
730,CC#Cc1cncnc1C
731,CC#N
732,CC(=Cc1ccccc1)C(N)=O
733,CC(=Cc1ccccc1)CN
734,CC(=N)C(N)=O
735,CC(=N)C=O
736,CC(=N)CN
737,CC(=N)N
738,CC(=N)O
739,CC(=N)c1cccc(O)c1
740,CC(=N)c1ccc(C)cc1
741,CC(=N)c1ccc(O)cc1
742,CC(=N)c1cccc(C)c1
743,CC(=N)c1cccc(O)c1
744,CC(=N)c1ccccc1
745,CC(=NN)c1ccccc1
746,CC(=NNC=O)c1ccccc1
747,CC(=NO)C(N)=O
748,CC(=NO)c1ccccc1
749,CC(=O)C(=O)O
750,CC(=O)C(C)(C)C
751,CC(=O)C(C)C
752,CC(=O)C(C)N
753,CC(=O)C(C)NC(=O)C(C)N
754,CC(=O)C(C)NC(=O)C(C)NC=O
755,CC(=O)C(C)NC(=O)C1CCCN1
756,CC(=O)C(C)NC(=O)C1CCCN1C
757,CC(=O)C(C)NC(=O)C1CCCN1C(C)=O
758,CC(=O)C(C)NC(=O)C1CCCN1C=O
759,CC(=O)C(C)NC(=O)CN
760,CC(=O)C(C)NC(=O)CNC=O
761,CC(=O)C(C)NC=O
762,CC(=O)C(C)NCC(C)N
763,CC(=O)C(C)NCC(C)NC=O
764,CC(=O)C(C)NCC1CCCN1
765,CC(=O)C(C)NCC1CCCN1C
766,CC(=O)C(C)NCC1CCCN1C(C)=O
767,CC(=O)C(C)NCC1CCCN1C=O
768,CC(=O)C(C)NCCN
769,CC(=O)C(C)NCCNC=O
770,CC(=O)C(F)(F)F
771,CC(=O)C(F)F
772,CC(=O)C(N)=O
773,CC(=O)C1=C(C)NCC1
774,CC(=O)C1=C(O)C(=O)N(C)C1
775,CC(=O)C1=C(O)C(=O)N(C)C1C
776,CC(=O)C1=C(O)C(=O)N(C)C1c1ccccc1
777,CC(=O)C1=C(O)C(=O)NC1
778,CC(=O)C1=C(O)C(=O)NC1C
779,CC(=O)C1=C(O)C(=O)NC1c1ccccc1
780,CC(=O)C1=C(O)CN(C)C1
781,CC(=O)C1=C(O)CN(C)C1C
782,CC(=O)C1=C(O)CN(C)C1c1ccccc1
783,CC(=O)C1=C(O)CNC1
784,CC(=O)C1=C(O)CNC1C
