,0
177,C1CCN(CC2CCNC2)CC1
178,C1CCN(CC2CCNCC2)CC1
179,C1CCN2CCNCC2C1
180,C1CCN2CCOCC2C1
181,C1CCNC1
182,C1CCNCC1
183,C1CCOC1
184,C1CCOCC1
185,C1CCSC1
186,C1CCSCC1
187,C1CC[NH+](C2CC2)C1
188,C1CC[NH+](C2CCCC2)CC1
189,C1CC[NH+](C2CCCNC2)CC1
190,C1CC[NH+]2CCNCC2C1
191,C1CC[NH2+]C1
192,C1CC[NH2+]CC1
193,C1CN(CC2CC2)CCN1
194,C1CN(CC2CCNC2)CCN1
195,C1CNC(C2CCNC2)=N1
196,C1CNC(CN2CCOCC2)C1
197,C1CNC2(C1)CCNC2
198,C1CNC2(C1)CCNCC2
199,C1CNC2CCCC2C1
200,C1CNCC(CN2CCCC2)C1
201,C1CNCC([NH+]2CCCC2)C1
202,C1CNCC2(C1)CCCNC2
203,C1CNCCN1
204,C1CNCN1
205,C1CNCNC1
206,C1CNSC1
207,C1COC(CN2CCNCC2)C1
208,C1COC1
209,C1COC2=C(C1)CNC2
210,C1COC2CNCC2N1
211,C1COCC(C2CC2)N1
212,C1COCCN1
213,C1COCO1
214,C1CSC(N2CCNCC2)=N1
215,C1CSCCN1
216,C1C[NH2+]CC2(C1)CCNC2
217,C1C[NH2+]CC2(C1)CCNCC2
218,C1C[NH2+]CC2(C1)CC[NH2+]C2
219,C1NC2CSCC2S1
220,C1NCC2CNCC12
221,C1NCC2C[NH2+]CC12
222,C=C
223,C=C(C#N)C(=O)NC
224,C=C(C#N)C(=O)NCC
225,C=C(C#N)C(=O)Nc1ccccc1
226,C=C(C#N)C(C)=O
227,C=C(C#N)C(N)=O
228,C=C(C#N)C=O
229,C=C(C#N)CC
230,C=C(C#N)CN
231,C=C(C#N)CNC
232,C=C(C#N)CNCC
233,C=C(C#N)CNc1ccccc1
234,C=C(C)C
235,C=C(C)C#N
236,C=C(C)C(=O)NC
237,C=C(C)C(=O)NCC
238,C=C(C)C(=O)Nc1ccc(C)cc1
239,C=C(C)C(=O)Nc1ccccc1
240,C=C(C)C(=O)O
241,C=C(C)C(=O)OC
242,C=C(C)C(C)=O
243,C=C(C)C(N)=O
244,C=C(C)C=O
245,C=C(C)CC
246,C=C(C)CN
247,C=C(C)CNC
248,C=C(C)CNCC
249,C=C(C)CNc1ccc(C)cc1
250,C=C(C)CNc1ccccc1
251,C=C(C)CO
252,C=C(C)COC
253,C=C(C)C[NH3+]
254,C=C(C)Cl
255,C=C(C)N
256,C=C(C)NC
257,C=C(C)NC(C)=O
258,C=C(C)NC=O
259,C=C(C)NCC
260,C=C(C)[O-]
261,C=C(C)c1ccccc1
262,C=C(C=O)NC
263,C=C(C=O)NC(C)=O
264,C=C(C=O)NC=O
265,C=C(C=O)NCC
266,C=C(CN)NC
267,C=C(CN)NC(C)=O
268,C=C(CN)NC=O
269,C=C(CN)NCC
270,C=C(N)C(N)=O
271,C=C(N)C=O
272,C=C(N)CN
273,C=C(NC(C)=O)C(N)=O
274,C=C(NC)C(N)=O
275,C=C(NC=O)C(N)=O
276,C=C(NCC)C(N)=O
277,C=C1C(=N)NC=NC1=O
278,C=C1C(=O)N(C)C(=O)N=C1[O-]
279,C=C1C(=O)N(C)CN=C1[O-]
280,C=C1C(=O)N(C)N=C1C
281,C=C1C(=O)N(C)c2ccccc12
282,C=C1C(=O)N(c2ccccc2)CN=C1[O-]
283,C=C1C(=O)NC(=O)N(C)C1=O
284,C=C1C(=O)NC(=O)N(c2ccccc2)C1=O
285,C=C1C(=O)NC(=O)N=C1[O-]
286,C=C1C(=O)NC(=O)NC1=O
287,C=C1C(=O)NC(=S)NC1=O
288,C=C1C(=O)NCN(C)C1=O
289,C=C1C(=O)NCN(c2ccccc2)C1=O
290,C=C1C(=O)NCN=C1[O-]
291,C=C1C(=O)NCNC1=O
292,C=C1C(=O)NN=C1C
293,C=C1C(=O)Nc2ccccc12
294,C=C1C=NC(=O)N(C)C1=O
295,C=C1C=NC(=O)NC1=O
296,C=C1C=NCN(C)C1
297,C=C1C=NCN(C)C1=O
298,C=C1C=NCN(c2ccccc2)C1
299,C=C1C=NCN(c2ccccc2)C1=O
300,C=C1C=NCNC1
301,C=C1C=NCNC1=O
302,C=C1C=NN(C)C1
303,C=C1C=NN(C)C1=O
304,C=C1C=NNC1
305,C=C1C=NNC1=O
306,C=C1CC=CO1
307,C=C1CCCCC1
308,C=C1CCCO1
309,C=C1CCN(C)C1
310,C=C1CCN(C)C1=O
311,C=C1CCN(CC)C1
312,C=C1CCN(CC)C1=O
313,C=C1CCNC1
314,C=C1CCNC1=O
315,C=C1CCSCC1
316,C=C1CN(C(C)C)C(=O)S1
317,C=C1CN(C(C)C)C(=S)S1
318,C=C1CN(C(C)C)CS1
319,C=C1CN(C)C(=O)NC1=O
320,C=C1CN(C)C(=O)S1
321,C=C1CN(C)C(=S)S1
322,C=C1CN(C)CN=C1[O-]
323,C=C1CN(C)CNC1=O
324,C=C1CN(C)CS1
325,C=C1CN(C)N=C1C
326,C=C1CN(C)c2ccccc12
327,C=C1CN(CC)C(=O)S1
328,C=C1CN(CC)C(=S)S1
329,C=C1CN(CC)CS1
330,C=C1CN(CC=O)C(=O)S1
331,C=C1CN(CC=O)CS1
332,C=C1CN(CCC)C(=S)S1
333,C=C1CN(CCC)CS1
334,C=C1CN(c2ccccc2)C(=O)NC1=O
335,C=C1CN(c2ccccc2)C(=O)S1
336,C=C1CN(c2ccccc2)C(=S)S1
337,C=C1CN(c2ccccc2)CN=C1[O-]
338,C=C1CN(c2ccccc2)CNC1=O
339,C=C1CN(c2ccccc2)CS1
340,C=C1CN=CNC1
341,C=C1CN=CNC1=N
342,C=C1CN=CS1
343,C=C1CNC(=N)S1
344,C=C1CNC(=O)N(C)C1
345,C=C1CNC(=O)N(C)C1=O
346,C=C1CNC(=O)N(c2ccccc2)C1
347,C=C1CNC(=O)N(c2ccccc2)C1=O
348,C=C1CNC(=O)N1
349,C=C1CNC(=O)S1
350,C=C1CNC(=S)NC1
351,C=C1CNC(=S)NC1=O
352,C=C1CNC(=S)S1
353,C=C1CNC=NC1=O
354,C=C1CNCN(C)C1
355,C=C1CNCN(C)C1=O
356,C=C1CNCN(c2ccccc2)C1
357,C=C1CNCN(c2ccccc2)C1=O
358,C=C1CNCN1
359,C=C1CNCN=C1[O-]
360,C=C1CNCNC1
361,C=C1CNCNC1=O
362,C=C1CNCS1
363,C=C1CNN=C1C
364,C=C1CNc2ccccc12
365,C=C1COC(C)=N1
366,C=C1COC(c2ccccc2)=N1
367,C=C1COC=N1
368,C=C1Cc2ccccc2O1
369,C=C1Cc2ccccc2O1
370,C=C1N=C(C)OC1=O
371,C=C1N=C(c2ccccc2)OC1=O
372,C=C1N=COC1=O
373,C=C1NCNC1=O
374,C=C1OC=CC1=O
375,C=C1OCCC1=O
376,C=C1Oc2ccccc2C1=O
377,C=C1Oc2ccccc2C1=O
378,C=C1SC(=N)NC1=O
379,C=C1SC(=O)N(C)C1=O
380,C=C1SC(=O)N(CC)C1=O
381,C=C1SC(=O)NC1=O
382,C=C1SC(=S)N(C(C)C)C1=O
383,C=C1SC(=S)N(C)C1=O
384,C=C1SC(=S)N(CC)C1=O
385,C=C1SC(=S)N(CCC)C1=O
386,C=C1SC(=S)N(c2ccccc2)C1=O
387,C=C1SC(=S)NC1=O
388,C=C1SC=NC1=O
389,C=C1SCN(C(C)C)C1=O
390,C=C1SCN(C)C1=O
391,C=C1SCN(CC)C1=O
392,C=C1SCN(CC=O)C1=O
393,C=C1SCN(CCC)C1=O
394,C=C1SCN(c2ccccc2)C1=O
395,C=C1SCNC1=O
396,C=CC
397,C=CC#N
398,C=CC(=O)N(C)C
399,C=CC(=O)N(C)CC
400,C=CC(=O)N1CCC(C)CC1
401,C=CC(=O)N1CCCCC1
402,C=CC(=O)N1CCCCC1C
403,C=CC(=O)N1CCNCC1
404,C=CC(=O)NC
405,C=CC(=O)NC(C)C
406,C=CC(=O)NCC
407,C=CC(=O)NCCC
408,C=CC(=O)Nc1ccc(C)cc1
409,C=CC(=O)Nc1ccccc1
410,C=CC(=O)Nc1ccccc1C
411,C=CC(=O)O
412,C=CC(=O)OC
413,C=CC(=O)OCC
414,C=CC(=O)[O-]
415,C=CC(=O)c1ccccc1
416,C=CC(C)=O
417,C=CC(N)=O
418,C=CC1=CN(C)CC1
419,C=CC1=CNCC1
420,C=CC1CC1
421,C=CC=C
422,C=CC=CC
423,C=CC=O
424,C=CCC
425,C=CCCC
426,C=CCN
427,C=CCN(C)C
428,C=CCN(C)C(C)=O
429,C=CCN(C)C=O
430,C=CCN(C)CC
431,C=CCN(C=O)CC
432,C=CCN(CC)C(C)=O
433,C=CCN(CC)CC
434,C=CCN1CCC(C)CC1
435,C=CCN1CCCCC1
436,C=CCN1CCCCC1C
437,C=CCN1CCNCC1
438,C=CCNC
439,C=CCNC(C)=O
440,C=CCNC(C)C
441,C=CCNC=O
442,C=CCNCC
443,C=CCNCCC
444,C=CCNCN
445,C=CCNc1ccc(C)cc1
446,C=CCNc1ccccc1
447,C=CCNc1ccccc1C
448,C=CCO
449,C=CCOC
450,C=CCOCC
451,C=CCOc1ccc(C)cc1
452,C=CCOc1ccccc1
453,C=CCS
454,C=CC[NH2+]C
455,C=CC[NH3+]
456,C=CC[O-]
457,C=CCc1ccccc1
458,C=CCl
459,C=CCn1c(C)nnc1S
460,C=CCn1c(C)nnc1SC
461,C=CCn1cnnc1
462,C=CCn1cnnc1C
463,C=CCn1cnnc1S
464,C=CCn1cnnc1SC
465,C=CN
466,C=CNC
467,C=CNC(C)=O
468,C=CNC=O
469,C=CNCC
470,C=CNc1ccccc1
471,C=CS
472,C=CS(N)(=O)=O
473,C=CS(N)=O
474,C=CSN
475,C=C[O-]
476,C=C[SH](=O)=O
477,C=C[SH]=O
478,C=Cc1c(C)[nH]c(C)c1
479,C=Cc1c(C)[nH]cc1
480,C=Cc1c(C)n(-c2ccccc2)c(C)c1
481,C=Cc1c(C)n(-c2ccccc2)cc1
482,C=Cc1c(C)n(C)c(C)c1
483,C=Cc1c(C)n(C)cc1
484,C=Cc1cccc(O)c1OC
485,C=Cc1cccc(OC)c1OC
486,C=Cc1c[nH]c(C)c1
487,C=Cc1c[nH]c2ccccc12
488,C=Cc1c[nH]nc1
489,C=Cc1c[nH]nc1C
490,C=Cc1cccc(Br)c1
491,C=Cc1cc(Br)ccc1O
492,C=Cc1cc(Br)ccc1OC
493,C=Cc1ccc(O)c(Cl)c1
494,C=Cc1ccc(OC)c(Cl)c1
495,C=Cc1cc(O)cc(Cl)c1
496,C=Cc1cc(Cl)cc(OC)c1
497,C=Cc1ccc(O)c(O)c1
498,C=Cc1ccc(OC)c(O)c1
499,C=Cc1cccc(O)c1
500,C=Cc1cc(O)ccc1O
501,C=Cc1cc(O)ccc1OC
502,C=Cc1ccc(O)c(OC)c1
503,C=Cc1ccc(OC)c(OC)c1
504,C=Cc1cccc(OC)c1
505,C=Cc1cc(OC)ccc1O
506,C=Cc1cc(OC)ccc1OC
507,C=Cc1ccc(-c2ccccc2)o1
508,C=Cc1ccc(C#N)cc1
509,C=Cc1ccc(C)cc1
510,C=Cc1ccc(C)o1
511,C=Cc1ccc(C=O)cc1
512,C=Cc1ccc(Cl)cc1
513,C=Cc1ccc(N(C)C)cc1
514,C=Cc1ccc(N)cc1
515,C=Cc1ccc(NC)cc1
516,C=Cc1ccc(O)c(OCC)c1
517,C=Cc1ccc(O)cc1O
518,C=Cc1ccc(O)cc1OC
519,C=Cc1ccc(OC)cc1
520,C=Cc1ccc(OC)cc1O
521,C=Cc1ccc(OC)cc1OC
522,C=Cc1ccc(OCC)c(OC)c1
523,C=Cc1ccc(OCC)cc1
524,C=Cc1ccc2OCOc2c1
525,C=Cc1ccc[nH]1
526,C=Cc1cccc(Cl)c1Cl
527,C=Cc1cccc(O)c1
528,C=Cc1cccc([N+](=O)[O-])c1
529,C=Cc1cccc([NH+]=O)c1
530,C=Cc1cccc([NH2+][O-])c1
531,C=Cc1cccc([NH3+])c1
532,C=Cc1ccccc1
533,C=Cc1ccccc1F
534,C=Cc1ccccc1O
535,C=Cc1ccccc1OC
536,C=Cc1ccccc1OCC
537,C=Cc1ccccc1OCc1ccccc1
538,C=Cc1cccn1-c1ccccc1
539,C=Cc1cccn1C
540,C=Cc1ccco1
541,C=Cc1cccs1
542,C=Cc1ccncc1
543,C=Cc1cn(-c2ccccc2)c(C)c1
544,C=Cc1cn(-c2ccccc2)nc1
545,C=Cc1cn(C)c(C)c1
546,C=Cc1cn(C)c2ccccc12
547,C=Cc1cn(C)nc1
548,C=Cc1cn(C)nc1C
549,C=Cc1nccs1
550,C=N
551,C=NC
552,C=NC(=O)CC
553,C=NC(=O)c1ccccc1
554,C=NC(C)=O
555,C=NC=O
556,C=NCC
557,C=NCCC
558,C=NCc1ccccc1
559,C=NN
560,C=NN=C
561,C=NNC
562,C=NNC(=O)C(=O)NC
563,C=NNC(=O)C(N)=O
564,C=NNC(=O)C=O
565,C=NNC(=O)CC
566,C=NNC(=O)CN
567,C=NNC(=O)CNC
568,C=NNC(=O)CNc1ccccc1
569,C=NNC(=O)CO
570,C=NNC(=O)COC
571,C=NNC(=O)COc1ccccc1
572,C=NNC(=O)COc1ccccc1C
573,C=NNC(=O)c1ccccc1
574,C=NNC(=O)c1ccccc1O
575,C=NNC(C)=O
576,C=NNC(N)=S
577,C=NNC=O
578,C=NNC=S
579,C=NNCC
580,C=NNCC(=O)NC
581,C=NNCC(N)=O
582,C=NNCC=O
583,C=NNCCC
584,C=NNCCN
585,C=NNCCNC
586,C=NNCCNc1ccccc1
587,C=NNCCO
588,C=NNCCOC
589,C=NNCCOc1ccccc1
590,C=NNCCOc1ccccc1C
591,C=NNCN
592,C=NNCNC
593,C=NNCc1ccccc1
594,C=NNCc1ccccc1O
595,C=NNc1ccccc1
596,C=NO
597,C=NOC
598,C=NOC=O
599,C=NOCC
600,C=NS
601,C=NS(=O)(=O)CC
602,C=NS(=O)(=O)c1ccccc1C
603,C=NS(=O)(=O)c1cccc(C)c1
604,C=NS(=O)(=O)c1cccc(C)c1
605,C=NS(=O)(=O)c1ccccc1
606,C=NS(=O)(=O)c1ccccc1C
607,C=NS(=O)CC
608,C=NS(=O)c1ccccc1C
609,C=NS(=O)c1cccc(C)c1
610,C=NS(=O)c1cccc(C)c1
611,C=NS(=O)c1ccccc1
612,C=NS(=O)c1ccccc1C
613,C=NS(C)(=O)=O
614,C=NS(C)=O
615,C=NSC
616,C=NSCC
617,C=NSc1ccccc1C
618,C=NSc1cccc(C)c1
619,C=NSc1cccc(C)c1
620,C=NSc1ccccc1
621,C=NSc1ccccc1C
622,C=N[SH](=O)=O
623,C=N[SH]=O
624,C=Nc1ccc(C)cc1
625,C=Nc1cccc(O)c1
626,C=Nc1ccccc1
627,C=O
628,C=S
629,C=[NH+]C
630,C=[NH+]CC
631,C=[NH2+]
632,CBr
633,CC
634,CC#CC
635,CC#CCC
636,CC#CCN
637,CC#CCNC
638,CC#CCNC=O
639,CC#CCO
640,CC#CCOC
641,CC#Cc1cc(C(N)=O)cs1
642,CC#Cc1cc(C)cs1
643,CC#Cc1cc(C=O)cs1
644,CC#Cc1cc(CN)cs1
645,CC#Cc1ccc(C)s1
646,CC#Cc1ccccc1
647,CC#Cc1ccccc1C
648,CC#Cc1cccs1
649,CC#N
650,CC(=CC(N)=O)c1ccccc1
651,CC(=CC=O)c1ccccc1
652,CC(=CCN)c1ccccc1
653,CC(=Cc1cccc(O)c1)C(N)=O
654,CC(=Cc1cccc(O)c1)CN
655,CC(=Cc1ccccc1)C(=O)Nc1ccccc1
656,CC(=Cc1ccccc1)C(N)=O
657,CC(=Cc1ccccc1)CN
658,CC(=Cc1ccccc1)CNc1ccccc1
659,CC(=N)N
660,CC(=N)[O-]
661,CC(=N)c1cccc(O)c1
662,CC(=N)c1ccccc1
663,CC(=NN)c1ccccc1
664,CC(=NNC=O)c1ccccc1
665,CC(=O)C(C#N)c1ccccn1
666,CC(=O)C(C)C
667,CC(=O)C(C)C#N
668,CC(=O)C(C)N
669,CC(=O)C(C)O
670,CC(=O)C(C)S
671,CC(=O)C(C)c1ccccn1
672,CC(=O)C(N)=O
673,CC(=O)C1=C([O-])C(=O)N(C)C1
674,CC(=O)C1=C([O-])C(=O)N(C)C1C
675,CC(=O)C1=C([O-])C(=O)N(C)C1c1ccccc1
676,CC(=O)C1=C([O-])C(=O)NC1
677,CC(=O)C1=C([O-])C(=O)NC1C
678,CC(=O)C1=C([O-])C(=O)NC1c1ccccc1
679,CC(=O)C1=C([O-])CN(C)C1
680,CC(=O)C1=C([O-])CN(C)C1C
681,CC(=O)C1=C([O-])CN(C)C1c1ccccc1
682,CC(=O)C1=C([O-])CNC1
683,CC(=O)C1=C([O-])CNC1C
684,CC(=O)C1=C([O-])CNC1c1ccccc1
685,CC(=O)C1=CC(=O)N(C)C1
686,CC(=O)C1=CC(=O)N(C)C1C
687,CC(=O)C1=CC(=O)N(C)C1c1ccc(O)cc1
688,CC(=O)C1=CC(=O)N(C)C1c1ccccc1
689,CC(=O)C1=CC(=O)NC1
690,CC(=O)C1=CC(=O)NC1C
691,CC(=O)C1=CC(=O)NC1c1ccc(O)cc1
692,CC(=O)C1=CC(=O)NC1c1ccccc1
693,CC(=O)C1=CCN(C)C1
694,CC(=O)C1=CCN(C)C1C
695,CC(=O)C1=CCN(C)C1c1ccc(O)cc1
696,CC(=O)C1=CCN(C)C1c1ccccc1
697,CC(=O)C1=CCNC1
698,CC(=O)C1=CCNC1C
699,CC(=O)C1=CCNC1c1ccc(O)cc1
700,CC(=O)C1=CCNC1c1ccccc1
701,CC(=O)C1CC=CN1
702,CC(=O)C1CCN(C(C)=O)CC1
703,CC(=O)C1CCN(C)CC1
704,CC(=O)C1CCN(C=O)CC1
705,CC(=O)C1CCNCC1
706,CC(=O)C=Cc1ccc(O)cc1
707,CC(=O)C=Cc1ccccc1
708,CC(=O)C=O
709,CC(=O)CC#N
710,CC(=O)CCC(N)=O
711,CC(=O)CCC=O
712,CC(=O)CCCN
713,CC(=O)CCO
714,CC(=O)CN
715,CC(=O)CN1C(=O)CNC1=O
716,CC(=O)CN1CCNC1
717,CC(=O)CN1CCNC1=O
718,CC(=O)CN1CNCC1=O
719,CC(=O)CO
720,CC(=O)COC(C)=O
721,CC(=O)COC=O
722,CC(=O)COc1ccccc1
723,CC(=O)CS
724,CC(=O)CSc1nnc[nH]1
725,CC(=O)C[NH3+]
726,CC(=O)Cc1ccccc1
727,CC(=O)Cc1ccccn1
728,CC(=O)N(C)C
729,CC(=O)N(C)C(C)C
730,CC(=O)N(C)C(C)C=O
731,CC(=O)N(C)C(C)CS
732,CC(=O)N(C)C(C)c1ccc(F)cc1
733,CC(=O)N(C)C(C)c1ccccc1
734,CC(=O)N(C)C1=NCCS1
735,CC(=O)N(C)C1CC1
736,CC(=O)N(C)C1CCC1
737,CC(=O)N(C)C1CCCC1
738,CC(=O)N(C)C1CCCCC1
739,CC(=O)N(C)C1CCCCC1C
740,CC(=O)N(C)C1CCC[NH+](C)C1
741,CC(=O)N(C)C1CCC[NH2+]C1
742,CC(=O)N(C)C1CCS(=O)(=O)C1
743,CC(=O)N(C)C1CCS(=O)C1
744,CC(=O)N(C)C1CCSC1
745,CC(=O)N(C)CC(=O)Nc1ccccc1C
746,CC(=O)N(C)CC(=O)Nc1cccc(C)c1
747,CC(=O)N(C)CC(=O)Nc1ccccc1
748,CC(=O)N(C)CC(C)C
749,CC(=O)N(C)CC(C)O
750,CC(=O)N(C)CC(F)(F)F
751,CC(=O)N(C)CC(F)F
752,CC(=O)N(C)CC(N)=O
753,CC(=O)N(C)CC1CC1
754,CC(=O)N(C)CC1CCCO1
755,CC(=O)N(C)CC=O
756,CC(=O)N(C)CCC#N
757,CC(=O)N(C)CCF
758,CC(=O)N(C)CCN
759,CC(=O)N(C)CCNc1ccccc1C
760,CC(=O)N(C)CCNc1cccc(C)c1
761,CC(=O)N(C)CCNc1ccccc1
762,CC(=O)N(C)CCO
763,CC(=O)N(C)CCS
764,CC(=O)N(C)CC[NH+](C)C
765,CC(=O)N(C)CC[NH3+]
766,CC(=O)N(C)CCc1ccccc1
767,CC(=O)N(C)Cc1c[nH]nc1
768,CC(=O)N(C)Cc1ccc(C)cc1
769,CC(=O)N(C)Cc1ccc(C)o1
770,CC(=O)N(C)Cc1ccc(F)cc1
771,CC(=O)N(C)Cc1ccc(O)cc1
772,CC(=O)N(C)Cc1cccc(Cl)c1
773,CC(=O)N(C)Cc1cccc(N)c1
774,CC(=O)N(C)Cc1cccc(O)c1
775,CC(=O)N(C)Cc1ccccc1
776,CC(=O)N(C)Cc1cccnc1
777,CC(=O)N(C)Cc1ccco1
778,CC(=O)N(C)Cc1cccs1
779,CC(=O)N(C)Cc1cn(C)nc1
780,CC(=O)N(C)Cc1csc(C)n1
781,CC(=O)N(C)Cc1nccs1
782,CC(=O)N(C)c1ccc(C)cc1
