smiles,score
CCCCCC(CCCCCCC(=O)NC(CC)C1=CC=C(F)C(CN)=C1)OC1=C(C=N)C(OC)=CC=C1,0.867909682
CCCCCC(CCCCCCC(=O)NC(CC)C1=CC=C(F)C(COCCO)=C1)OC1=C(O)C(OC)=CC=C1,0.867568104
CCC(NC(=O)CCCCCCC(CCCCC=C(C)C)OC1=C(O)C(OC)=CC=C1)C1=CC=C(F)C(CN)=C1,0.867386695
CCCCCC(CCCCCCC(=O)NC(CC)C1=CC=C(F)C(CN(O)NC)=C1)OC1=C(O)C(OC)=CC=C1,0.867356366
CCCCCC(CCCCCCC(=O)NC(CC)C1=CC=C(F)C(CN=N)=C1)OC1=C(O)C(OC)=CC=C1,0.866745768
CCC(NC(=O)CCCCCCC(CCCCN(S)C1=CC(C)=CC=C1)OC1=C(O)C(OC)=CC=C1)C1=CC=C(F)C(CN)=C1,0.866388048
C=CCCCCC(CCCCCCC(=O)NC(CC)C1=CC=C(F)C(CN)=C1)OC1=C(O)C(OC)=CC=C1,0.866362291
CCCCCC(CCCCCCC(=O)NC(CC)C1=CC=C(F)C(CSN)=C1)OC1=C(O)C(OC)=CC=C1,0.866362291
CC=CCOCCCCC(CCCCCCC(=O)NC(CC)C1=CC=C(F)C(CN)=C1)OC1=C(O)C(OC)=CC=C1,0.866129525
C=C(N)C1=CC(C(CC)NC(=O)CCCCCCC(CCCCC)OC2=C(O)C(OC)=CC=C2)=CC=C1F,0.865980717
CCCCCC(CCCCCCC(=O)NC(CC)C1=CC=C(F)C(CN)=C1)OC1=C(OC=N)C(OC)=CC=C1,0.865702123
CCCCCC(CCCCCCC(=O)NC(CC)C1=CC=C(F)C(CNC=N)=C1)OC1=C(O)C(OC)=CC=C1,0.865669673
CCCCCC(CCCCCCC(=O)NC(CC)C1=CC=C(F)C(CN(O)CCC)=C1)OC1=C(O)C(OC)=CC=C1,0.865470097
CCC(NC(=O)CCCCCCC(CCCCCSN(C)C)OC1=C(O)C(OC)=CC=C1)C1=CC=C(F)C(CN)=C1,0.86540199
CCC(NC(=O)CCCCCCC(CCCCN(C)C1=CC=CC(OC)=C1)OC1=C(O)C(OC)=CC=C1)C1=CC=C(F)C(CN)=C1,0.865263623
CCCCCC(CCCCCCC(=O)NC(CC)C1=CC=C(F)C(C(N)S)=C1)OC1=C(O)C(OC)=CC=C1,0.86463229
CCC(NC(=O)CCCCCCC(CCCCN(C)C1=CC=CC=C1O)OC1=C(O)C(OC)=CC=C1)C1=CC=C(F)C(CN)=C1,0.864528968
CCCCCC(CCCCCCC(=O)NC(S)(CC)C1=CC=C(F)C(CN)=C1)OC1=C(O)C(OC)=CC=C1,0.86440002
CCCCCC(CCCCCCC(=O)NC(CC)C1=CC=C(F)C(CN)=C1)OC1=C(N=CO)C(OC)=CC=C1,0.864390443
CCCC(CCN(C)C)CC(CCCCCCC(=O)NC(CC)C1=CC=C(F)C(CN)=C1)OC1=C(O)C(OC)=CC=C1,0.864261126
CCCCCC(CCCCCCC(=O)NC(CC)(C(C)=N)C1=CC=C(F)C(CN)=C1)OC1=C(O)C(OC)=CC=C1,0.8640018
CC=C(C)CCCC(CCCCCCC(=O)NC(CC)C1=CC=C(F)C(CN)=C1)OC1=C(O)C(OC)=CC=C1,0.863801196
CCCCCC(CCCCCCC(=O)NC(CC)C1=CC=C(F)C(C(N)C=N)=C1)OC1=C(O)C(OC)=CC=C1,0.863604339
CC=C(CCC)CC(CCCCCCC(=O)NC(CC)C1=CC=C(F)C(CN)=C1)OC1=C(O)C(OC)=CC=C1,0.863479949
C=CC(N)C1=CC(C(CC)NC(=O)CCCCCCC(CCCCC)OC2=C(O)C(OC)=CC=C2)=CC=C1F,0.863222251
CCC(NC(=O)CCCCCCC(CCCCCCCN(C)C)OC1=C(O)C(OC)=CC=C1)C1=CC=C(F)C(CN)=C1,0.863085086
CC=CC(O)CCCCC(CCCCCCC(=O)NC(CC)C1=CC=C(F)C(CN)=C1)OC1=C(O)C(OC)=CC=C1,0.863053517
CCC(NC(=O)CCCCCCC(CCCCCC=N)OC1=C(O)C(OC)=CC=C1)C1=CC=C(F)C(CN)=C1,0.862581417
CCCC(CC(CCCCCCC(=O)NC(CC)C1=CC=C(F)C(CN)=C1)OC1=C(O)C(OC)=CC=C1)N(C)CCC,0.862568148
C=CCCCCCC(CCCCCCC(=O)NC(CC)C1=CC=C(F)C(CN)=C1)OC1=C(O)C(OC)=CC=C1,0.862426181
CCC(NC(=O)CCCCCCC(CCCCCS)OC1=C(O)C(OC)=CC=C1)C1=CC=C(F)C(CN)=C1,0.862395309
CCC(=CO)CCC(CCCCCCC(=O)NC(CC)C1=CC=C(F)C(CN)=C1)OC1=C(O)C(OC)=CC=C1,0.862323139
C=C(C)CCCCC(CCCCCCC(=O)NC(CC)C1=CC=C(F)C(CN)=C1)OC1=C(O)C(OC)=CC=C1,0.862269992
CC=C(CC)CCC(CCCCCCC(=O)NC(CC)C1=CC=C(F)C(CN)=C1)OC1=C(O)C(OC)=CC=C1,0.861962137
C=C(CC)CCC(CCCCCCC(=O)NC(CC)C1=CC=C(F)C(CN)=C1)OC1=C(O)C(OC)=CC=C1,0.861774366
CCC(NC(=O)CCCCCCC(CCCCC(C)CN(C)C)OC1=C(O)C(OC)=CC=C1)C1=CC=C(F)C(CN)=C1,0.861728554
CCCCCC(CCCCCC(C(=O)NC(CC)C1=CC=C(F)C(CN)=C1)N(C)CCC)OC1=C(O)C(OC)=CC=C1,0.861682613
CCCC(O)CCCCC(CCCCCCC(=O)NC(CC)C1=CC=C(F)C(CN)=C1)OC1=C(O)C(OC)=CC=C1,0.861599098
C=CC(CC)(NC(=O)CCCCCCC(CCCCC)OC1=C(O)C(OC)=CC=C1)C1=CC=C(F)C(CN)=C1,0.861596666
CCC(NC(=O)CCCCCCC(CCCC(C)=CO)OC1=C(O)C(OC)=CC=C1)C1=CC=C(F)C(CN)=C1,0.861524946
CCCCCC(CCCCCCC(=O)NC(CC)C1=CC=C(F)C(C(N)=C(C)C)=C1)OC1=C(O)C(OC)=CC=C1,0.861511343
CCCC(S)CC(CCCCCCC(=O)NC(CC)C1=CC=C(F)C(CN)=C1)OC1=C(O)C(OC)=CC=C1,0.861416956
CCCCCC(CCCCCCC(=O)NC(CC)C1=CC=C(F)C(CN)=C1)OC1=C(C(C)=CCO)C(OC)=CC=C1,0.861410407
C=C(CCC)CC(CCCCCCC(=O)NC(CC)C1=CC=C(F)C(CN)=C1)OC1=C(O)C(OC)=CC=C1,0.861399437
CCCCCC(CCCCCCC(=O)NC(CC)C1=CC=C(F)C(CN)=C1)OC1=C(OC=CCO)C(OC)=CC=C1,0.861378044
CCCCCC(CCCCCCC(=O)NC(CC)C1=CC=C(F)C(CN)=C1)OC1=C(O)C(OC)=C(C=CCO)C=C1,0.86127541
CCC(NC(=O)CCCCCCC(CCCCN=C(C)C)OC1=C(O)C(OC)=CC=C1)C1=CC=C(F)C(CN)=C1,0.861249088
CCC(NC(=O)CCCCCCC(CCCCCC(C)=N)OC1=C(O)C(OC)=CC=C1)C1=CC=C(F)C(CN)=C1,0.861249088
CCCC(=CO)CC(CCCCCCC(=O)NC(CC)C1=CC=C(F)C(CN)=C1)OC1=C(O)C(OC)=CC=C1,0.861228586
CCCC(CC(CCCCCCC(=O)NC(CC)C1=CC=C(F)C(CN)=C1)OC1=C(O)C(OC)=CC=C1)N(C)SC,0.861164597
C=CC(C)C(NC(=O)CCCCCCC(CCCCC)OC1=C(O)C(OC)=CC=C1)C1=CC=C(F)C(CN)=C1,0.861015445
CCCCCC(CCCCCCC(=O)NC(CC)C1=CC=C(F)C(CN(CC)CO)=C1)OC1=C(O)C(OC)=CC=C1,0.860984789
CCCCOCCCCC(CCCCCCC(=O)NC(CC)C1=CC=C(F)C(CN)=C1)OC1=C(O)C(OC)=CC=C1,0.860958371
CCCCCC(CCCCCCC(=O)NC(CC)C1=CC=C(F)C(CNC=CCO)=C1)OC1=C(O)C(OC)=CC=C1,0.860887326
C=CC(CCC)CC(CCCCCCC(=O)NC(CC)C1=CC=C(F)C(CN)=C1)OC1=C(O)C(OC)=CC=C1,0.860868043
CCCCCC(CCCCCCC(=O)NC(C1=CC=C(F)C(CN)=C1)C(C)S)OC1=C(O)C(OC)=CC=C1,0.860829765
CCCCCC(CCCCCCC(=O)NC(CC)C1=CC=C(F)C(CN(O)CO)=C1)OC1=C(O)C(OC)=CC=C1,0.860824476
CCCCCC(CCCCCCC(=O)NC(CC)C1=CC=C(F)C(CN)=C1)OC1=C(O)C(OC=CO)=CC=C1,0.86073677
CC=CCCCCCCC(CCCCCCC(=O)NC(CC)C1=CC=C(F)C(CN)=C1)OC1=C(O)C(OC)=CC=C1,0.860577454
CC=COC1=CC=CC(OC(CCCCC)CCCCCCC(=O)NC(CC)C2=CC=C(F)C(CN)=C2)=C1O,0.860355951
CCCCCC(CCCCCCC(=O)NC(CC)C1=CC=C(F)C(C(=N)N)=C1)OC1=C(O)C(OC)=CC=C1,0.860136731
CCCCCC(CCCCCCC(=O)NC(CC)C1=CC=C(F)C(C(N)C=CCO)=C1)OC1=C(O)C(OC)=CC=C1,0.860040993
CCC(CCC(CCCCCCC(=O)NC(CC)C1=CC=C(F)C(CN)=C1)OC1=C(O)C(OC)=CC=C1)SN(C)C,0.859983095
CCC(NC(=O)CCCCCCC(CCCCCN(C)CC1=CC=CC=C1)OC1=C(O)C(OC)=CC=C1)C1=CC=C(F)C(CN)=C1,0.859893485
CCCCCC(CCCCCCC(=O)NC(CC)C1=CC=C(F)C(CN)=C1)OC1=C(SN)C(OC)=CC=C1,0.859833178
C=C(C)CCCC(CCCCCCC(=O)NC(CC)C1=CC=C(F)C(CN)=C1)OC1=C(O)C(OC)=CC=C1,0.859826841
CCC(NC(=O)CCCCCCC(CCCCC(CC)N(C)C)OC1=C(O)C(OC)=CC=C1)C1=CC=C(F)C(CN)=C1,0.859636118
CCCCCC(CCCCCCC(=O)NC(C(C)=C(C)C)C1=CC=C(F)C(CN)=C1)OC1=C(O)C(OC)=CC=C1,0.859581661
CCCN(C)C(C)CCCC(CCCCCCC(=O)NC(CC)C1=CC=C(F)C(CN)=C1)OC1=C(O)C(OC)=CC=C1,0.859503635
CCC(NC(=O)CCCCCCC(CCCCC(C)=CCO)OC1=C(O)C(OC)=CC=C1)C1=CC=C(F)C(CN)=C1,0.859278108
CCC(NC(=O)CCCCCCC(CCCCOC1=CC=CC=C1NC)OC1=C(O)C(OC)=CC=C1)C1=CC=C(F)C(CN)=C1,0.85915068
CCC(S)CCC(CCCCCCC(=O)NC(CC)C1=CC=C(F)C(CN)=C1)OC1=C(O)C(OC)=CC=C1,0.859113092
CC=CCC(C)CCCC(CCCCCCC(=O)NC(CC)C1=CC=C(F)C(CN)=C1)OC1=C(O)C(OC)=CC=C1,0.858873894
CCCCCC(CCCCCCC(=O)NC(CC)C1=CC=C(F)C(C(N)CCO)=C1)OC1=C(O)C(OC)=CC=C1,0.858788008
CCCCCC(CCCCCCC(=O)NC(CC)C1=CC=C(F)C(C(C)(N)CCO)=C1)OC1=C(O)C(OC)=CC=C1,0.858639128
CCC(NC(=O)CCCCCCC(CCCCC(C)CCO)OC1=C(O)C(OC)=CC=C1)C1=CC=C(F)C(CN)=C1,0.858552062
CCC(NC(=O)CCCCCCCCCCC(C)C1=C(OC)C=CC=C1OC)C1=CC=C(F)C(C(=N)C=N)=C1,0.858423967
CCCCC(C(CCCCCCC(=O)NC(CC)C1=CC=C(F)C(CN)=C1)OC1=C(O)C(OC)=CC=C1)N(C)CCC,0.858363791
CCNC(C)CCCCC(CCCCCCC(=O)NC(CC)C1=CC=C(F)C(CN)=C1)OC1=C(O)C(OC)=CC=C1,0.858212223
CCCCCC(CCCCCCC(=O)NC(CC=CO)C1=CC=C(F)C(CN)=C1)OC1=C(O)C(OC)=CC=C1,0.85815187
CCCC(CC(CCCCCCC(=O)NC(CC)C1=CC=C(F)C(CN)=C1)OC1=C(O)C(OC)=CC=C1)SN(C)C,0.858129524
CCCN(C)C(CC)CCC(CCCCCCC(=O)NC(CC)C1=CC=C(F)C(CN)=C1)OC1=C(O)C(OC)=CC=C1,0.858096873
CCC(NC(=O)CCCCCCC(CCCC(C)N(C)SC)OC1=C(O)C(OC)=CC=C1)C1=CC=C(F)C(CN)=C1,0.858069326
C=CC(CC)CCC(CCCCCCC(=O)NC(CC)C1=CC=C(F)C(CN)=C1)OC1=C(O)C(OC)=CC=C1,0.858022159
CCCCCC(CCCCCCC(=O)NC(CC)C1=CC=C(F)C(C(N)C(C)=N)=C1)OC1=C(O)C(OC)=CC=C1,0.858006511
CCCCCCCCCC(CCCCCCC(=O)NC(CC)C1=CC=C(F)C(CN)=C1)OC1=C(O)C(OC)=CC=C1,0.857984022
CCCC(C)(CCO)CC(CCCCCCC(=O)NC(CC)C1=CC=C(F)C(CN)=C1)OC1=C(O)C(OC)=CC=C1,0.85786433
CCCCCC(CCCCCCC(=O)NC(CC)C1=CC=C(F)C(CNC(C)=N)=C1)OC1=C(O)C(OC)=CC=C1,0.857778682
CCCCCC(CCCCCCC(=O)NC(C1=CC=C(F)C(CN)=C1)C(C)(C)CCO)OC1=C(O)C(OC)=CC=C1,0.857773718
CCCCCC(CC(CCCCC(=O)NC(CC)C1=CC=C(F)C(CN)=C1)N(C)CCC)OC1=C(O)C(OC)=CC=C1,0.857768738
CCCCCC(CCCCCCC(=O)NC(CC)C1=CC=C(F)C(C(C)(C=N)CCO)=C1)OC1=C(O)C(OC)=CC=C1,0.857664877
CCCCCC(CCCCCC(=CO)C(=O)NC(CC)C1=CC=C(F)C(CN)=C1)OC1=C(O)C(OC)=CC=C1,0.857629558
CCNCCCCCCC(CCCCCCC(=O)NC(CC)C1=CC=C(F)C(CN)=C1)OC1=C(O)C(OC)=CC=C1,0.857572443
C=CC1=C(OC)C(O)=C(OC(CCCCC)CCCCCCC(=O)NC(CC)C2=CC=C(F)C(CN)=C2)C=C1,0.857561323
CC=CCC(CCC)CC(CCCCCCC(=O)NC(CC)C1=CC=C(F)C(CN)=C1)OC1=C(O)C(OC)=CC=C1,0.857532095
CCCCC(=CO)C(CCCCCCC(=O)NC(CC)C1=CC=C(F)C(CN)=C1)OC1=C(O)C(OC)=CC=C1,0.857528729
CCCCCC(CCCCCCC(=O)NC(C1=CC=C(F)C(CN)=C1)C(C)C=N)OC1=C(O)C(OC)=CC=C1,0.857521111
CCCCCC(CCCCCCC(=O)NC(CC)C1=CC=C(F)C(CN)=C1)OC1=C(O)C(OC)=C(C=N)C=C1,0.857446177
CCCC(C=N)CC(CCCCCCC(=O)NC(CC)C1=CC=C(F)C(CN)=C1)OC1=C(O)C(OC)=CC=C1,0.857374307
CC=CC(N)(O)C1=CC(C(CC)NC(=O)CCCCCCC(CCCCC)OC2=C(O)C(OC)=CC=C2)=CC=C1F,0.857371992
CCCCCC(CCCCC(CC(=O)NC(CC)C1=CC=C(F)C(CN)=C1)N(C)CCC)OC1=C(O)C(OC)=CC=C1,0.857353899
CC=C(CCCCCC(CCCCC)OC1=C(O)C(OC)=CC=C1)C(=O)NC(CC)C1=CC=C(F)C(CN)=C1,0.857270521
CCCCCC(CCCCCCC(=O)NC(CC)(C1=CC=C(F)C(CN)=C1)N(C)SC)OC1=C(O)C(OC)=CC=C1,0.857226703
CC=CCC(CC)CCC(CCCCCCC(=O)NC(CC)C1=CC=C(F)C(CN)=C1)OC1=C(O)C(OC)=CC=C1,0.857215759
CC=C(CCCC)C(CCCCCCC(=O)NC(CC)C1=CC=C(F)C(CN)=C1)OC1=C(O)C(OC)=CC=C1,0.857169734
CCCCCC(CCCCCCC(=O)NC(C(C)=N)C1=CC=C(F)C(CN=C=N)=C1)COC1=CC=CC(C)=C1,0.857106112
CCCC(O)(CCC)CC(CCCCCCC(=O)NC(CC)C1=CC=C(F)C(CN)=C1)OC1=C(O)C(OC)=CC=C1,0.857106112
CCCC(=N)CC(CCCCCCC(=O)NC(C(C)=N)C1=CC=C(F)C(CN=N)=C1)COC1=CC=CC(C)=C1,0.856977465
C=C(CCC)CC(CCCCCCC(=O)NC(C(C)=N)C1=CC=C(F)C(CN=N)=C1)COC1=CC=CC(C)=C1,0.856977465
CCCCCC(CCCCCC(C(=O)NC(CC)C1=CC=C(F)C(CN)=C1)N(C)SC)OC1=C(O)C(OC)=CC=C1,0.856968432
C=CCCCCC(CCCCCCC(=O)NC(C(C)=N)C1=CC=C(F)C(CN=N)=C1)COC1=CC=CC(C)=C1,0.856868192
CC(=N)C(NC(=O)CCCCCCC(CCCCC=N)COC1=CC=CC(C)=C1)C1=CC=C(F)C(CN=N)=C1,0.856868192
CC=C(CCCCC(CCCCC)OC1=C(O)C(OC)=CC=C1)CC(=O)NC(CC)C1=CC=C(F)C(CN)=C1,0.856789263
CCC(CCC(CCCCCCC(=O)NC(CC)C1=CC=C(F)C(CN)=C1)OC1=C(O)C(OC)=CC=C1)CCN(C)C,0.856766327
CCC(NC(=O)CCCCCCC(CCCCCNC1=CC(C)=CC=C1)OC1=C(O)C(OC)=CC=C1)C1=CC=C(F)C(CN)=C1,0.856750834
CCC(CCC(CCCCCCC(=O)NC(CC)C1=CC=C(F)C(CN)=C1)OC1=C(O)C(OC)=CC=C1)=C(C)C,0.856664829
CCCCC(C(CCCCCCC(=O)NC(CC)C1=CC=C(F)C(CN)=C1)OC1=C(O)C(OC)=CC=C1)N(C)SC,0.856648484
C=C(CCCCCC(CCCCC)OC1=C(O)C(OC)=CC=C1)C(=O)NC(CC)C1=CC=C(F)C(CN)=C1,0.856489085
CC=CCC(NC(=O)CCCCCCC(CCCCC)OC1=C(O)C(OC)=CC=C1)C1=CC=C(F)C(CN)=C1,0.856470969
CCCCCC(CCCCCCC(=O)NC(CC)C1=CC=C(F)C(C(N)N(C)SC)=C1)OC1=C(O)C(OC)=CC=C1,0.856450581
CCC(NC(=O)CCCCCCC(CCC(CC)N(C)SC)OC1=C(O)C(OC)=CC=C1)C1=CC=C(F)C(CN)=C1,0.856438748
C=C(C)C(NC(=O)CCCCCCC(CCCCC)OC1=C(O)C(OC)=CC=C1)C1=CC=C(F)C(C(C)(N)CCO)=C1,0.856311022
CCCCC(=N)C(CCCCCCC(=O)NC(C(C)=N)C1=CC=C(F)C(CN=N)=C1)COC1=CC=CC(C)=C1,0.856250288
C=C(CCCC)C(CCCCCCC(=O)NC(C(C)=N)C1=CC=C(F)C(CN=N)=C1)COC1=CC=CC(C)=C1,0.856250288
CCCC(CCCO)CC(CCCCCCC(=O)NC(CC)C1=CC=C(F)C(CN)=C1)OC1=C(O)C(OC)=CC=C1,0.856182238
CCC(NC(=O)CCCCCCC(CCCCNC1=NC=C(C)S1)OC1=C(O)C(OC)=CC=C1)C1=CC=C(F)C(CN)=C1,0.856095967
CCCCCC(CCCCCCC(=O)NC(CC)C1=CC=C(F)C(CN)=C1)OC1=C(O)C(OC)=CC=C1C=CCO,0.856052153
CCC(NC(=O)CCCCCCC(CCCCCC=CCO)OC1=C(O)C(OC)=CC=C1)C1=CC=C(F)C(CN)=C1,0.856051516
CCC(NC(=O)CCCCCCCCCCC(C)C1=C(OC)C=CC=C1OC)C1=CC=C(F)C(C(=N)NN)=C1,0.856043464
CC=CC(O)OC1=CC=CC(OC(CCCCC)CCCCCCC(=O)NC(CC)C2=CC=C(F)C(CN)=C2)=C1O,0.855991779
CCC(NC(=O)CCCCCCC(CCCC(C)(CC)N(C)C)OC1=C(O)C(OC)=CC=C1)C1=CC=C(F)C(CN)=C1,0.855974223
CCCCCC(CCCCCCC(=O)NC(CC)C1=CC=C(F)C(CN)=C1)OC1=C(CC=CCO)C(OC)=CC=C1,0.85595241
CCCCCC(CCCCCCC(=O)NC(CC)C1=CC=C(F)C(CN)=C1)OC1=C(C(=N)O)C(OC)=CC=C1,0.855766132
C=CCC(NC(=O)CCCCCCC(CCCCC)OC1=C(O)C(OC)=CC=C1)C1=CC=C(F)C(CN)=C1,0.855764529
CCC(NC(=O)CCCCCCC(CCCCCCCCO)OC1=C(O)C(OC)=CC=C1)C1=CC=C(F)C(CN)=C1,0.855762944
CCC(CCC(CCCCCCC(=O)NC(CC)C1=CC=C(F)C(CN)=C1)OC1=C(O)C(OC)=CC=C1)C(C)=N,0.85575984
CCCCCC(CCCCCCC(=O)NC(CC)C1=CC=C(F)C(C(N)(CC)CO)=C1)OC1=C(O)C(OC)=CC=C1,0.855756817
CCCCCC(CCCCCCC(=O)NC(C(C)=C=N)C1=CC=C(F)C(CN=N)=C1)COC1=CC=CC(C)=C1,0.855647202
CCCCCC(CCCCCCC(=O)NC(CC)(C1=CC=C(F)C(CN)=C1)N(C)CCC)OC1=C(O)C(OC)=CC=C1,0.855636698
CCC(NC(=O)CCCCCCC(CCN(CC)C1=NC=C(C)S1)OC1=C(O)C(OC)=CC=C1)C1=CC=C(F)C(CN)=C1,0.855635344
C=C(C)OC1=CC=CC(OC(CCCCC)CCCCCCC(=O)NC(CC)C2=CC=C(F)C(CN)=C2)=C1O,0.855632038
CCC(NC(=O)CCCCCCC(CCCC(C)=C(C)C)OC1=C(O)C(OC)=CC=C1)C1=CC=C(F)C(CN)=C1,0.855619218
CCCCCC(CCCCC(CCN(C)C)CC(=O)NC(CC)C1=CC=C(F)C(CN)=C1)OC1=C(O)C(OC)=CC=C1,0.855526186
CCCCCC(CCCCCCC(=O)NC(CC)C1=CC=C(F)C(CN)=C1)OC1=C(OC(C)=N)C(OC)=CC=C1,0.855526186
C=COC1=CC=CC(OC(CCCCC)CCCCCCC(=O)NC(CC)C2=CC=C(F)C(CN)=C2)=C1O,0.855519234
CCCCCC(CCCCCCC(=O)NC(CC)C1=CC=C(F)C(CNCCCO)=C1)OC1=C(O)C(OC)=CC=C1,0.855467297
CCC(NC(=O)N(S)CCCCCCCCCC(C)C1=C(OC)C=CC=C1OC)C1=CC=C(F)C(C(=N)N)=C1,0.855401301
C=CCCCCC(CCCCCCC(=O)NC(CC)C1=CC=C(F)C(C(C)(N)CCO)=C1)OC1=C(O)C(OC)=CC=C1,0.855299766
CCCCCC(CCCCCC(S)C(=O)NC(CC)C1=CC=C(F)C(CN)=C1)OC1=C(O)C(OC)=CC=C1,0.855179712
CCC(NC(=O)CCCCCCCCC(S)CC(C)C1=C(OC)C=CC=C1OC)C1=CC=C(F)C(C(=N)N)=C1,0.855150048
CCCCCC(CCCCCCC(=O)NC(CC)C1=CC=C(F)C(CN)=C1)OC1=C(C(C)CCO)C(OC)=CC=C1,0.855147673
CCCC(CC)(CC(CCCCCCC(=O)NC(CC)C1=CC=C(F)C(CN)=C1)OC1=C(O)C(OC)=CC=C1)N(C)C,0.855088464
CCCCCC(CCCCCCC(=O)NC(CC)C1=CC=C(F)C(CN)=C1)OC1=C(O)C(OC=N)=CC=C1,0.855063584
CCCCC(CCC)CC(CCCCCCC(=O)NC(CC)C1=CC=C(F)C(CN)=C1)OC1=C(O)C(OC)=CC=C1,0.855033994
C=CC1=CC=C(OC)C(O)=C1OC(CCCCC)CCCCCCC(=O)NC(CC)C1=CC=C(F)C(CN)=C1,0.855027879
CCCCCC(CCCCCCC(=O)NC(CC)C1=CC=C(F)C(CN)=C1)OC1=C(O)C(OC)=CC=C1S,0.855024568
CCCCCC(CCCCCCC(=O)NC(CC)C1=CC=C(F)C(C(N)CCCO)=C1)OC1=C(O)C(OC)=CC=C1,0.854945971
CCCCCC(CCCCCCC(=O)NC(C(C)=N)C1=CC=C(F)C(CN=N)=C1)C(=N)OC1=CC=CC(C)=C1,0.854922384
C=C(OC1=CC=CC(C)=C1)C(CCCCC)CCCCCCC(=O)NC(C(C)=N)C1=CC=C(F)C(CN=N)=C1,0.854922384
CCCC(CC(CCCCCCC(=O)NC(CC)C1=CC=C(F)C(CN)=C1)OC1=C(O)C(OC)=CC=C1)=C(C)C,0.854915453
CCCCCC(CCCCCCC(=O)NC(CC)C1=CC=C(F)C(CN)=C1)OC1=C(O)C(OC)=CC=C1C=N,0.854913074
CCC(NC(=O)CCCCCCC(CCC(C)(CC)CN(C)C)OC1=C(O)C(OC)=CC=C1)C1=CC=C(F)C(CN)=C1,0.854859108
CCNCC(C)CCCCC(CCCCCCC(=O)NC(CC)C1=CC=C(F)C(CN)=C1)OC1=C(O)C(OC)=CC=C1,0.854833171
CCCNC(C)CCCCC(CCCCCCC(=O)NC(CC)C1=CC=C(F)C(CN)=C1)OC1=C(O)C(OC)=CC=C1,0.854833171
