smiles,score
CCCCCCC(CCCCC)C1=C(C)C(OC)=CC(C2=CC=C(CNC)C=C2)=C1,0.999704313
CCCCCCC(CCCCC)C1=C(C)C(OC)=C(C2=CC=C(CNC)C=C2)C=C1,0.999704313
CCCCCCC(CCCCC)C1=C(C2=CC(C)=CC=C2CNC)C(OC)=CC=C1,0.999704313
CCCCCCC(CCCCC)C1=C(C2=CC(CNC)=CC=C2C)C(OC)=CC=C1,0.999704313
CC=NC(CCCCCC(CC)C1=CC=CC=C1)CCCCC1=C(O)C(OC)=CC(C)=C1,0.999671862
CC=NC(CCCCCCCC1=C(O)C(OC)=CC(C)=C1)CCC(CC)C1=CC=CC=C1,0.999671862
CC=NC(CCCCCCCC(CC)C1=CC=CC=C1)CCC1=C(O)C(OC)=CC(C)=C1,0.999671862
CC=NC(CCCCCCC1=C(O)C(OC)=CC(C)=C1)CCCC(CC)C1=CC=CC=C1,0.999671862
CC=NC(CCCCCCCCC(CC)C1=CC=CC=C1)CC1=C(O)C(OC)=CC(C)=C1,0.999671862
CC=NC(C)C(CCCCCCCCCCC1=C(O)C(OC)=CC(C)=C1)C1=CC=CC=C1,0.999671862
CC=NC(CCCCCCCCC1=C(O)C(OC)=CC(C)=C1)CC(CC)C1=CC=CC=C1,0.999671862
CC=NC(CCCCCCCCCC1=C(O)C(OC)=CC(C)=C1)C(CC)C1=CC=CC=C1,0.999671862
CC=NC(CCCCCCC(CC)C1=CC=CC=C1)CCCC1=C(O)C(OC)=CC(C)=C1,0.999671862
CC=NC(CCCCCC1=C(O)C(OC)=CC(C)=C1)CCCCC(CC)C1=CC=CC=C1,0.999671862
CC=NCCC(CCCCCCCCCCC1=C(O)C(OC)=CC(C)=C1)C1=CC=CC=C1,0.999629604
CCCCCCCCCC(NC1=CC=C(C)C=C1)C(C)C1=CC=C(C)C=C1,0.999598503
CCC(CCCCCCCC(C)C1=CC=C(C)C=C1)NC1=CC=C(C)C=C1,0.999598503
CC1=CC=C(NC(C)CCCCCCCCC(C)C2=CC=C(C)C=C2)C=C1,0.999598503
CCCCCCCCC(CC(C)C1=CC=C(C)C=C1)NC1=CC=C(C)C=C1,0.999598503
CCCCC(CCCCCC(C)C1=CC=C(C)C=C1)NC1=CC=C(C)C=C1,0.999598503
CCCCCCCC(CCC(C)C1=CC=C(C)C=C1)NC1=CC=C(C)C=C1,0.999598503
CCCCCC(CCCCC(C)C1=CC=C(C)C=C1)NC1=CC=C(C)C=C1,0.999598503
CCCC(CCCCCCC(C)C1=CC=C(C)C=C1)NC1=CC=C(C)C=C1,0.999598503
CCCCCCC(CCCC(C)C1=CC=C(C)C=C1)NC1=CC=C(C)C=C1,0.999598503
CCCCCC(CCCCCC(N)C1=CC=C(Cl)C=C1)C1=C(C)C(OC)=CC=C1,0.999591675
CCCCCCC(CCCCC(N)C1=CC=C(Cl)C=C1)C1=C(C)C(OC)=CC=C1,0.999591675
CCCCCCC(C1=C(C)C(OC)=CC=C1)N(CCCC)CC1=CC=C(Cl)C=C1,0.999574354
CCCCCC(C1=C(C)C(OC)=CC=C1)N(CCCCC)CC1=CC=C(Cl)C=C1,0.999574354
CCCCCCC(CCCCC)C1=C(C(F)C2=CC=C(N)C=C2)C(OC)=CC=C1,0.999567913
CCCCCCCCCCC(CNC1=CC=C(C)C=C1)C1=CC=C(C)C=C1,0.999551899
CC1=CC=C(NCCCCCCCCCCC(C)C2=CC=C(C)C=C2)C=C1,0.999551899
CCCCCCC(CCCCC)C1=C(C(N)C2=CC=C(Cl)C=C2)C(OC)=CC=C1,0.999519615
CCCCCCCCCCCC(C)(SCCC)C1=CC=CC=C1,0.999418764
CCCCCC(CCCCCCOC1=CC=C(CC)C=C1O)C1=C(C)C(OC)=CC=C1,0.999388387
CCCCCCC(CCCCCCC1=CC=C(OC)C(O)=C1)C1=C(C)C(OC)=CC=C1,0.999388387
CCCCCC(CCCCCCCC1=CC=C(OC)C(O)=C1)C1=C(C)C(OC)=CC=C1,0.999388387
CCCCCCC(CCCCCOC1=CC=C(CC)C=C1O)C1=C(C)C(OC)=CC=C1,0.999388387
CCCCCCC(CCCCC)C1=C(C)C(OCCC2=CC=C(OC)C(O)=C2)=CC=C1,0.999388387
CCCCCC(C)(CCCCCN(S)C1=CC(C)=CC=C1)CC1=CC=CC=C1,0.999355085
CCCCCCC(C)(CCCCN(S)C1=CC(C)=CC=C1)CC1=CC=CC=C1,0.999355085
CCCCCCC(C1=C(C)C(OC)=CC=C1)C(CCCC)OC1=CC=C(CC)C=C1O,0.999331176
CCCCCCC(CCCC(C)OC1=CC=C(CC)C=C1O)C1=C(C)C(OC)=CC=C1,0.999331176
CCCCCCC(CCC(CC)OC1=CC=C(CC)C=C1O)C1=C(C)C(OC)=CC=C1,0.999331176
CCCCCCC(CC(CCC)OC1=CC=C(CC)C=C1O)C1=C(C)C(OC)=CC=C1,0.999331176
CCCCCC(CCCC(CC)OC1=CC=C(CC)C=C1O)C1=C(C)C(OC)=CC=C1,0.999331176
CCCCCC(CCCCC(C)OC1=CC=C(CC)C=C1O)C1=C(C)C(OC)=CC=C1,0.999331176
CCCCCC(CCC(CCC)OC1=CC=C(CC)C=C1O)C1=C(C)C(OC)=CC=C1,0.999331176
CCCCCC(OC1=CC=C(CC)C=C1O)C(CCCCC)C1=C(C)C(OC)=CC=C1,0.999331176
CCCCCC(CC(CCCC)OC1=CC=C(CC)C=C1O)C1=C(C)C(OC)=CC=C1,0.999331176
CCCCCC(C)(CCCCC)CCCCC1(C)CC(C)C=CO1,0.999097283
CCCCCCC(CCCCC)(CCCCC)C1CC(C)C=CO1,0.999097283
CCCCCC(C)(CCCCC)C1(CCCCC)CC(C)C=CO1,0.999097283
CCCCCC(C)(CCCCC)CC1(CCCC)CC(C)C=CO1,0.999097283
CCCCCC(C)(CCCCC)CCC1(CCC)CC(C)C=CO1,0.999097283
CCCCCC(C)(CCCCC)CCCC1(CC)CC(C)C=CO1,0.999097283
CCCCCCC(C)(CCCCC)CCCC1(C)CC(C)C=CO1,0.999097283
CCCCCC(C)(CCCCC)CCCCCC1CC(C)C=CO1,0.999097283
CCCCCCC(C)(CCCCC)CC1(CCC)CC(C)C=CO1,0.999097283
CCCCCCC(C)(CCCCC)CCC1(CC)CC(C)C=CO1,0.999097283
CCCCCCC(C)(CCCCC)CCCCC1CC(C)C=CO1,0.999097283
CCCCCCC(C)(CCCCC)C1(CCCC)CC(C)C=CO1,0.999097283
CCCCCCC(C)(CCCCC)CCCCC1(C)C=COCC1,0.999028068
CCCCCCC(C)(CCCCC)CCCCCC1C=COCC1,0.999028068
CCCCCCC(C)(CCCCC)CCCCC1=COCCC1C,0.999028068
CCCCCCC(CCCCC)(CCCCC)CC1C=COCC1,0.999028068
CCCCCCC(CCCCC)(CCCCC)C1(C)C=COCC1,0.999028068
CCCCCCC(C)(CCCCC)CCCCC1=CC(C)CCO1,0.999028068
CCCCCCC(CCCCC)(CCCCC)C1=COCCC1C,0.999028068
CCCCCC(C)(CCCCC)CCCCCCC1C=COCC1,0.999028068
CCCCCC(C)(CCCCC)CCCCCC1=COCCC1C,0.999028068
CCCCCC(C)(CCCCC)CCCCCC1=CC(C)CCO1,0.999028068
CCCCCCC(CCCCC)(CCCCC)C1=CC(C)CCO1,0.999028068
CCCCCC(C)(CCCCC)CCCCCC1(C)C=COCC1,0.999028068
CCCCCCCCCCC(C)C1=CC=C(CC2=CC=C(NC)C=C2)C=C1,0.998914809
CCCCCC(CCCC)C1=CC(C(CC)C(C)CNC(C)(C)NC(C=O)CCC)=CC=C1,0.998910149
CCCCCC(C)(CC[SH](CCC)NC1=CC(C)=CC=C1)CC1=CC=CC=C1,0.99887346
CCCCCC(C)(CCC[SH](CC)NC1=CC(C)=CC=C1)CC1=CC=CC=C1,0.99887346
CCCCCCC(C)(CCC[SH](C)NC1=CC(C)=CC=C1)CC1=CC=CC=C1,0.99887346
CCCCCC(C)(CCCC[SH](C)NC1=CC(C)=CC=C1)CC1=CC=CC=C1,0.99887346
CCCCCCC(C)(CC[SH](CC)NC1=CC(C)=CC=C1)CC1=CC=CC=C1,0.99887346
CCCCCC(C)(CC1=CC=CC=C1)C[SH](CCCC)NC1=CC(C)=CC=C1,0.99887346
CCCCCCC(C)(CC1=CC=CC=C1)C[SH](CCC)NC1=CC(C)=CC=C1,0.99887346
CCCCCCC(CCCCC)C1=C(C2=CC(N)=CC=C2CF)C(OC)=CC=C1,0.998839054
CCCCCCC(CCCCC)C1=C(C2=C(CF)C=CC(N)=C2)C(OC)=CC=C1,0.998839054
CCCCCCC(CCCCC)C1=C(C2=C(N)C=CC(CF)=C2)C(OC)=CC=C1,0.998839054
CCCCCCC(CCCCC)C1=C(C2=CC(CF)=CC=C2N)C(OC)=CC=C1,0.998839054
CCCCCC(CCCC)C1=CC(C(CC)C(C)C(NC(C)C)NC(C=O)CCC)=CC=C1,0.998834235
CCCCCCCCCCCC(CC)C1=C(COCOC2=CC=C(O)C=C2N)C=C(OC)C=C1,0.998780564
CCCCCCCCCCCC(CC)C1=C(COCOC2=CC=C(O)C(N)=C2)C=C(OC)C=C1,0.998780564
CCC1=C[NH]C2=CC(CCCCCCCCCCCCN(C)C3=CC=C(CC=O)C=C3)=CC=C12,0.998669606
CCC1=C[NH]C2=CC(CCCCCCCCCCCCN(C)C3=C(CC=O)C=CC=C3)=CC=C12,0.998669606
CCC1=C[NH]C2=CC(CCCCCCCCCCCCN(C)C3=CC(CC=O)=CC=C3)=CC=C12,0.998669606
CCC1=C[NH]C2=C(CC=O)C(CCCCCCCCCCCCN(C)C3=CC=CC=C3)=CC=C12,0.998669606
CCC1=C[NH]C2=CC(CCCCCCCCCCCCN(C)C3=CC=CC(CC=O)=C3)=CC=C12,0.998669606
CCC1=C[NH]C2=CC(CCCCCCCCCCCCN(C)C3=CC=CC=C3)=C(CC=O)C=C12,0.998669606
CCC1=C[NH]C2=CC(CCCCCCCCCCCCN(C)C3=CC=CC=C3)=CC(CC=O)=C12,0.998669606
CCC1=C[NH]C2=CC(CCCCCCCCCCCCN(C)C3=CC=CC=C3CC=O)=CC=C12,0.998669606
CCC1=C(CC=O)[NH]C2=CC(CCCCCCCCCCCCN(C)C3=CC=CC=C3)=CC=C12,0.998669606
CCCCCCC(CCCCC)C1=C(C(NC)C2=CC=C(C)C=C2)C(OC)=CC=C1,0.998581628
CCCCCCCCCCC(C)=C(NN(CNCCC)NC1=CC=C(C)C=C1)C1=CC=CC(OC)=C1,0.998420904
CCCCCCC(CCCCC)C1=C(C)C(OC)=CC(CC2=CC=C(OC)C(O)=C2)=C1,0.998372263
CCCCCCC(CCCCC)C1=C(C)C(OC)=CC=C1CC1=CC=C(OC)C(O)=C1,0.998372263
CCCCCCC(CCCCC)C1=C(C)C(OC)=C(CC2=CC=C(OC)C(O)=C2)C=C1,0.998372263
CCCCCCC(CCCCC)C1=C(C)C(OCNCC2=CC=C(C)C=C2)=CC=C1,0.997964302
CCCCCCCCCCCC(CC)C1=C(C2=COC(C)=N2)C=CC=C1,0.997920749
CCCCCCCCCCCC(CC)C1=CC=CC(C2=COC(C)=N2)=C1,0.997920749
CCCCCCCCCCCC(CC)C1=CC=C(C2=COC(C)=N2)C=C1,0.997920749
CCCCCCCCCCCC(CC)C1=CC=CC=C1C1=COC(C)=N1,0.997920749
CCCCCCCCCCCC(CC)C1=CC(C2=COC(C)=N2)=CC=C1,0.997920749
CCCCCCCCCCCC(CC)C1=CC=CC=C1C1=NC(C)=CO1,0.997920749
CCCCCCCCCCCC(CC)C1=CC(C2=NC(C)=CO2)=CC=C1,0.997920749
CCCCCCCCCCCC(CC)C1=C(C2=NC(C)=CO2)C=CC=C1,0.997920749
CCCCCCCCCCCC(CC)C1=CC=C(C2=NC(C)=CO2)C=C1,0.997920749
CCCCCCCCCCCC(CC)C1=CC=CC(C2=NC(C)=CO2)=C1,0.997920749
CCCCCCCCCC(C1=CC=C(NC)C=C1)C(C)C1=CC=C(C)C=C1,0.997907852
CCCC(CCCCCCC(C)C1=CC=C(C)C=C1)C1=CC=C(NC)C=C1,0.997907852
CCCCCCC(CCCC(C)C1=CC=C(C)C=C1)C1=CC=C(NC)C=C1,0.997907852
CCCCC(CCCCCC(C)C1=CC=C(C)C=C1)C1=CC=C(NC)C=C1,0.997907852
CCCCCC(CCCCC(C)C1=CC=C(C)C=C1)C1=CC=C(NC)C=C1,0.997907852
CNC1=CC=C(C(C)CCCCCCCCC(C)C2=CC=C(C)C=C2)C=C1,0.997907852
CCCCCCCCC(CC(C)C1=CC=C(C)C=C1)C1=CC=C(NC)C=C1,0.997907852
CCCCCCCC(CCC(C)C1=CC=C(C)C=C1)C1=CC=C(NC)C=C1,0.997907852
CCC(CCCCCCCC(C)C1=CC=C(C)C=C1)C1=CC=C(NC)C=C1,0.997907852
CC=NNC1=CC(CCCCCCCCCCC(CC)C2=CC=CC=C2)=C(O)C(OC)=C1,0.997850633
CCC(CCCCCCCCCCC1=C(C(C)=NN)C(OC)=CC(C)=C1)C1=CC=CC=C1,0.997792645
CCCCCCCCCCC(C)=C(C1=CC=CC(OC)=C1)C(C)(CNCN)CNC1=CC=C(C)C=C1,0.997698805
CCCCCCCCCCC(C)=C(C1=CC=CC(OC)=C1)C(CCNCN)CNC1=CC=C(C)C=C1,0.997698805
CCCCCCC(CCCCC)C1=C(CNCC2=CC=C(C)C=C2)C(OC)=CC=C1,0.99739121
CCCCCCC(CCCCC)C1=C(C)C(OCC2=CC=C(CNC)C=C2)=CC=C1,0.99739121
CCCCCCCCCCC(C)=C(C1=CC=CC(OC)=C1)C(N)(CNC1=CC=C(C)C=C1)NCCC,0.9972198
CCCCCCCCCCC(C)=C(C1=CC=CC(OC)=C1)C(CC)(CNC1=CC=C(C)C=C1)NCN,0.9972198
CCCCCCCCCCCC(CC1=CC(N)=CC=C1CC)C1=CC=CC=C1,0.996931438
CCCCCCCCCCCC(CC1=CC(CC)=CC=C1N)C1=CC=CC=C1,0.996931438
CCC1=CC=C(N)C=C1CCCCCCCCCCC(CC)C1=CC=CC=C1,0.996931438
CCCCCCCCCCCC(CC1=C(N)C=CC(CC)=C1)C1=CC=CC=C1,0.996931438
CCCCCCCCCCCC(CC1=C(CC)C=CC(N)=C1)C1=CC=CC=C1,0.996931438
CCC1=CC=C(N)C(CCCCCCCCCCC(CC)C2=CC=CC=C2)=C1,0.996931438
CCC1=C(CCCCCCCCCCC(CC)C2=CC=CC=C2)C=C(N)C=C1,0.996931438
CCC1=CC(CCCCCCCCCCC(CC)C2=CC=CC=C2)=C(N)C=C1,0.996931438
CCCCCCC(CC(C)(CCC)C1=CC=C(OC)C(O)=C1)C1=C(C)C(OC)=CC=C1,0.996798732
CCCCCCC(CCC(C)(CC)C1=CC=C(OC)C(O)=C1)C1=C(C)C(OC)=CC=C1,0.996798732
CCCCCCC(CCCC(C)(C)C1=CC=C(OC)C(O)=C1)C1=C(C)C(OC)=CC=C1,0.996798732
CCCCCC(CCC(C)(CCC)C1=CC=C(OC)C(O)=C1)C1=C(C)C(OC)=CC=C1,0.996798732
CCCCCC(CCCC(C)(CC)C1=CC=C(OC)C(O)=C1)C1=C(C)C(OC)=CC=C1,0.996798732
CCCCCC(CCCCC(C)(C)C1=CC=C(OC)C(O)=C1)C1=C(C)C(OC)=CC=C1,0.996798732
CCCCCC(CC(C)(CCCC)C1=CC=C(OC)C(O)=C1)C1=C(C)C(OC)=CC=C1,0.996798732
CCCCCCC(C1=C(C)C(OC)=CC=C1)C(C)(CCCC)C1=CC=C(OC)C(O)=C1,0.996798732
CCCCCC(C1=C(C)C(OC)=CC=C1)C(C)(CCCCC)C1=CC=C(OC)C(O)=C1,0.996798732
CCCCCCCCCCCC(CC)(CC1=CC=C(N)C=C1)C1=CC=CC=C1,0.996789146
CCC(CCCCCCCC(SC)C1=CC=CC(C)=C1)C1=CC=C(NCNC)C=C1,0.996172217
CCCCC(CCCCCC(SC)C1=CC=CC(C)=C1)C1=CC=C(NCNC)C=C1,0.996172217
CCCCCC(CCCCC(SC)C1=CC=CC(C)=C1)C1=CC=C(NCNC)C=C1,0.996172217
CCCC(CCCCCCC(SC)C1=CC=CC(C)=C1)C1=CC=C(NCNC)C=C1,0.996172217
CCCCCCC(CCCC(SC)C1=CC=CC(C)=C1)C1=CC=C(NCNC)C=C1,0.996172217
CCCCCCCC(CCC(SC)C1=CC=CC(C)=C1)C1=CC=C(NCNC)C=C1,0.996172217
CCCCCCCCC(CC(SC)C1=CC=CC(C)=C1)C1=CC=C(NCNC)C=C1,0.996172217
CNCNC1=CC=C(C(C)CCCCCCCCC(SC)C2=CC=CC(C)=C2)C=C1,0.996172217
CCCCCCCCCC(C1=CC=C(NCNC)C=C1)C(SC)C1=CC=CC(C)=C1,0.996172217
CCCCCCCCCCCC(CC)C1=C(CON(C)C2=CC(O)=CC=C2O)C=C(OC)C=C1,0.996056192
CCCCCC(CCCCCC(F)C1=CC=C(N)C=C1)C1=C(C)C(OC)=CC=C1,0.996049105
CCCCCCC(CCCCC(F)C1=CC=C(N)C=C1)C1=C(C)C(OC)=CC=C1,0.996049105
CCCCCCCCCCC(SC)C1=CC=CC(CNCNC2=CC=C(C)C=C2)=C1,0.996036688
CCCCCCCCCCC(SCC1=CC=C(NCNC)C=C1)C1=CC=CC(C)=C1,0.996036688
CCCCCCCCCCCCCNC1=CC(C)=CC=C1C1=CC=CC=C1O,0.995911446
CCCCCCCCCCCCCNC1=CC(C)=CC(C2=CC=CC=C2O)=C1,0.995911446
CCCCCCCCCCCCCNC1=CC(C)=C(C2=CC=CC=C2O)C=C1,0.995911446
CCCCCCCCCCCCCNC1=CC(C2=C(O)C(C)=CC=C2)=CC=C1,0.995911446
CCCCCCCCCCCCCNC1=C(C2=CC=CC=C2O)C(C)=CC=C1,0.995911446
CCCCCCCCCCCCCNC1=CC(C2=CC=C(C)C(O)=C2)=CC=C1,0.995911446
CCCCCCCCCCCCCNC1=CC(C2=C(C)C(O)=CC=C2)=CC=C1,0.995911446
CCCCCCCCCCCCCNC1=CC(C2=CC=C(O)C(C)=C2)=CC=C1,0.995911446
CCCCCC(CCCC)C1=CC(C(CC)C(C)CNC(C)N(C)C(C=O)CCC)=CC=C1,0.995535416
CCCCCCC(C)(CC1=CC=CC=C1)[SH](CCCC)NC1=CC(C)=CC=C1,0.995495774
CCCCC[SH](NC1=CC(C)=CC=C1)C(C)(CCCCC)CC1=CC=CC=C1,0.995495774
CCCCCCCCCC(CC)(CNC1=CC=C(OC)C=C1)C1=CC=C(C)C=C1,0.9954236
CCCCCCC(CCCCC)(OC1=CC=C(CC)C=C1O)C1=C(C)C(OC)=CC=C1,0.995343165
CCCCCCCCCC(CC1=CC(OC)=CC=C1NCC)C1=CC=C(C)C=C1,0.995250387
CCNC1=CC(CCCCCCCCC(CC)C2=CC=C(C)C=C2)=C(OC)C=C1,0.995250387
CCNC1=CC=C(OC)C=C1CCCCCCCCC(CC)C1=CC=C(C)C=C1,0.995250387
CCNC1=C(CCCCCCCCC(CC)C2=CC=C(C)C=C2)C=C(OC)C=C1,0.995250387
CCCCCCCCCC(CC1=CC(NCC)=CC=C1OC)C1=CC=C(C)C=C1,0.995250387
CCCCCCCCCC(CC1=C(NCC)C=CC(OC)=C1)C1=CC=C(C)C=C1,0.995250387
CCCCCCCCCC(CC1=C(OC)C=CC(NCC)=C1)C1=CC=C(C)C=C1,0.995250387
CCNC1=CC=C(OC)C(CCCCCCCCC(CC)C2=CC=C(C)C=C2)=C1,0.995250387
CCCCCC(C1C=COCC1)C(C)(CCCCC)CCCCC,0.995012479
CCCCCCC(C)(CCCCC)CC1(CCC)COC=CC1C,0.995012479
CCCCCCC(C)(CCCCC)CCC(CC)C1C=COCC1,0.995012479
CCCCCC(C)(CCCCC)CCCCC(C)C1C=COCC1,0.995012479
CCCCCC(C)(CCCCC)CCCCCC1COC=CC1C,0.995012479
CCCCCCC(C)(CCCCC)CC(CCC)C1C=COCC1,0.995012479
CCCCCCC(C)(CCCCC)C(CCCC)C1C=COCC1,0.995012479
CCCCCCC(C)(CCCCC)C1(CCCC)COC=CC1C,0.995012479
CCCCCC(C)(CCCCC)CCCCC1(C)COC=CC1C,0.995012479
CCCCCCC(CCCCC)(CCCCC)C1COC=CC1C,0.995012479
CCCCCCC(C)(CCCCC)CCC1(CC)COC=CC1C,0.995012479
CCCCCCC(C)(CCCCC)CCCCC1COC=CC1C,0.995012479
CCCCCC(C)(CCCCC)CCC(CCC)C1C=COCC1,0.995012479
CCCCCCC(C)(CCCCC)CCCC(C)C1C=COCC1,0.995012479
CCCCCC(C)(CCCCC)C1(CCCCC)COC=CC1C,0.995012479
CCCCCC(C)(CCCCC)CCCC1(CC)COC=CC1C,0.995012479
CCCCCCC(C)(CCCCC)CCCC1(C)COC=CC1C,0.995012479
CCCCCC(C)(CCCCC)CC(CCCC)C1C=COCC1,0.995012479
CCCCCC(C)(CCCCC)CCCC(CC)C1C=COCC1,0.995012479
CCCCCC(C)(CCCCC)CCC1(CCC)COC=CC1C,0.995012479
CCCCCC(C)(CCCCC)CC1(CCCC)COC=CC1C,0.995012479
CCCCCCCCCCC(CC1=CC=C(NC)C=C1)C1=CC=C(C)C=C1,0.994378762
CNC1=CC=C(CCCCCCCCCCC(C)C2=CC=C(C)C=C2)C=C1,0.994378762
CCCCCCCCCCCC(CC)C1=C(COCNC2=CC(O)=CC=C2O)C=C(OC)C=C1,0.99428121
CCCCCCC(CCCCC)C1=C(C2=CC(CN)=CC=C2Cl)C(OC)=CC=C1,0.994120373
CCCCCCC(CCCCC)C1=C(C2=C(CN)C=CC(Cl)=C2)C(OC)=CC=C1,0.994120373
CCCCCCC(CCCCC)C1=C(C2=C(Cl)C=CC(CN)=C2)C(OC)=CC=C1,0.994120373
CCCCCCC(CCCCC)C1=C(C2=CC(Cl)=CC=C2CN)C(OC)=CC=C1,0.994120373
CCCCCCC(CCCCC(NC)C1=CC=C(C)C=C1)C1=C(C)C(OC)=CC=C1,0.993651547
CCCCCC(CCCCCC(NC)C1=CC=C(C)C=C1)C1=C(C)C(OC)=CC=C1,0.993651547
CCCCCCCCCC(CC(C)NC1=CC=C(OC)C=C1)C1=CC=C(C)C=C1,0.992989338
CCC(CCCCCCCC(C)(C)NC1=CC=C(OC)C=C1)C1=CC=C(C)C=C1,0.992989338
CCC(CCCCCCCCC(C)NC1=CC=C(OC)C=C1)C1=CC=C(C)C=C1,0.992989338
CCCCCCCCC(OC1=CC=C(NCC)C=C1)C(CC)C1=CC=C(C)C=C1,0.992989338
